Toa		t_rec
-17.737	34
-18.017	34
-17.642	34
-18.174	34
-18.096	29
-17.478	31
-16.869	29
-15.485	27
-13.494	24
-12.544	20
-10.958	18
-9.988	18
-10.475	20
-9.851	18
-10.148	21
-9.814	19
-9.407	19
-9.547	19
-9.272	18
-9.714	21
-10.519	22
-10.658	22
-11.023	21
-11.000	20
-11.054	22
-10.960	20
-10.969	20
-11.333	21
-11.414	16
-12.548	20
-12.764	21
-12.432	21
-12.345	19
-13.013	24
-13.235	23
-12.948	22
-12.844	21
-14.347	25
-15.212	26
-15.232	27
-15.184	26
-13.815	25
-12.173	21
-11.509	18
-10.630	18
-10.455	20
-9.732	18
-9.586	19
-8.922	19
-8.527	18
-8.892	19
-8.930	19
-9.264	19
-9.630	19
-9.593	19
-9.975	21
-10.365	20
-10.259	21
-10.222	23
-10.260	24
-10.837	20
-11.427	20
-11.601	21
-11.754	25
-11.838	23
-11.103	21
-11.312	20
-11.331	20
-11.444	21
-11.468	19
-12.022	18
-12.283	19
-12.558	20
-12.598	18
-13.348	23
-13.452	22
-12.415	18
-12.388	20
-11.916	18
-11.610	18
-12.002	18
-11.023	20
-10.216	14
-9.698	19
-9.511	19
-0.743	12
-9.821	18
-4.293	14
-6.503	15
-7.463	16
-8.686	18
-9.288	19
-10.395	20
-11.414	22
-12.370	23
-12.418	19
-13.472	24
-14.361	25
-14.805	27
-14.962	27
-15.111	27
4.762	10
3.730	10
2.639	12
2.210	10
2.038	12
2.440	12
3.489	10
4.013	9
6.308	6
6.091	6
5.825	7
5.731	7
5.510	8
4.299	8
4.029	9
3.828	9
4.029	8
4.335	9
4.416	8
3.523	9
2.698	10
2.432	10
2.469	10
