time	TdbAmb	TdbRoom	TdbSupply	QHeat	PTot
0.0	3.79916666666667	21.918319306584102	27.9338315109758	1.2830999158646805	0.10590482115211527
0.01666666666699257	3.79916666666667	21.9230303500354	27.9379919678445	1.2829628530095416	0.10590868689042278
0.033333333332961956	3.7975	21.9276678279742	27.9418603656429	1.282779509767561	0.10591343488481167
0.049999999999954525	3.7958333333333396	21.9322318344577	27.9456639070135	1.2825983276447916	0.10591813298656166
0.06666666666706078	3.7941666666666602	21.936722614136702	27.9494028066397	1.2824192989567333	0.10592278114623445
0.08333333333303017	3.7925	21.941141533326	27.953078270735602	1.2822423833993584	0.10592738024101889
0.10000000000002274	3.79083333333333	21.945489564816103	27.9566911576591	1.282067552126836	0.10593193082917333
0.1166666666670153	3.7891666666666697	21.9497679059493	27.960242524292397	1.2818947697737388	0.10593643365918222
0.1333333333329847	3.7875	21.953977581048303	27.963733274584698	1.2817240060177029	0.10594088934163111
0.14999999999997726	3.78583333333334	21.958119697969497	27.9671643863498	1.2815552281183304	0.10594529856107777
0.16666666666696983	3.78416666666667	21.962195282901398	27.970536765224498	1.281388405720789	0.1059496619392761
0.18333333333293922	3.7825000000000095	21.9662053876927	27.9738513395492	1.2812235077349527	0.10595398012400249
0.20000000000004547	3.78083333333333	21.970151021030603	27.977108999527502	1.2810605043360557	0.10595825373186778
0.21666666666703804	3.77916666666666	21.974033193071104	27.9803106366813	1.28089936566705	0.10596248338530305
0.23333333333300743	3.7775	21.9778528872156	27.9834571188994	1.280740062658814	0.10596666968899111
0.25	3.7758333333333303	21.9815215564627	27.9864701613378	1.2805851678122417	0.10597073835866945
0.26666666666699257	3.77416666666667	21.985042846638898	27.9893529835888	1.2804345740282694	0.10597469193227277
0.28333333333296196	3.7725	21.9885078715618	27.9921861361325	1.2802856330659973	0.10597860633176723
0.2999999999999545	3.7708333333333397	21.99191665848	27.994969641639198	1.2801383436984721	0.10598248138779971
0.3166666666670608	3.7691666666666603	21.995270499608804	27.997704641164	1.2799926679548639	0.10598631799506694
0.33333333333303017	3.7675	21.9985699855097	28.000391655443398	1.2798485882571804	0.10599011646321278
0.35000000000002274	3.76583333333333	22.001816131469603	28.0030315807418	1.2797060746984805	0.10599387746276334
0.3666666666670153	3.7641666666666698	22.005009659344502	28.005625053913302	1.2795651059034752	0.1059976014210711
0.3833333333329847	3.7625	22.008151457755602	28.0081728592758	1.2794256556619277	0.10600128890979778
0.39999999999997726	3.76083333333334	22.011242287218998	28.0106756679038	1.2792877014922528	0.10600494039617889
0.41666666666696983	3.75916666666667	22.0142829698741	28.0131342053761	1.279151219131661	0.10600855640316444
0.4333333333329392	3.7575000000000096	22.017274267824302	28.015549144210897	1.2790161860686557	0.10601213740647722
0.4500000000000455	3.7558333333333302	22.020216961640397	28.017921173274104	1.2788825792635583	0.1060156839010125
0.46666666666703804	3.75416666666666	22.0231118000559	28.020250953301897	1.2787503766087944	0.10601919635811693
0.48333333333300743	3.7525	22.025959533045203	28.022539146148	1.2786195559684999	0.10602267525360723
0.5	3.7508333333333304	22.0287283965563	28.024757664278898	1.2784910387438613	0.10602609331283278
0.5166666666669926	3.7491666666666696	22.031418879554302	28.0269069379269	1.2783648101364888	0.10602945068425888
0.533333333332962	3.7475	22.034065180549398	28.0290172044297	1.2782398773046972	0.10603277636973611
0.5499999999999545	3.74583333333334	22.0366684345096	28.031089466158104	1.2781162069795833	0.10603607119099195
0.5666666666670608	3.7441666666666604	22.0392290066954	28.0331240449079	1.2779937882322638	0.10603933531439833
0.5833333333330302	3.7425	22.041747742869703	28.035121687371802	1.2778725962000526	0.10604256932088334
0.6000000000000227	3.74083333333333	22.0442251842194	28.0370828709415	1.2777526148628138	0.10604577353316083
0.6166666666670153	3.73916666666667	22.043332755967104	26.6676360080253	0.9852422502231416	0.0574
0.6333333333329847	3.7375	22.039132196032902	26.6606018000916	0.9853737168778055	0.0574
0.6499999999999773	3.7358333333333396	22.0349968473382	26.656645774348302	0.9854263827106	0.0574
0.6666666666669698	3.73416666666667	22.0309161886845	26.6527393330276	0.9854777789531582	0.0574
0.6833333333329392	3.7325000000000097	22.026896638074604	26.6488882996176	0.985527756616125	0.0574
0.7000000000000455	3.7308333333333303	22.0229372190414	26.6450917890191	0.9855763383674917	0.0574
0.716666666667038	3.7291666666666603	22.0190370146713	26.641348970198997	0.9856235454927472	0.0574
0.7333333333330074	3.7275	22.015195103331	26.6376590078262	0.9856693993869583	0.0574
0.75	3.72583333333333	22.014724386042598	28.005985450321198	1.2782708760527557	0.10602687000360667
0.7666666666669926	3.7241666666666697	22.0175676771379	28.011211802568198	1.2780438922828417	0.10603328667585583
0.783333333332962	3.7225	22.0203666264697	28.0134574756566	1.2779146030794026	0.10603677504963195
0.7999999999999545	3.72083333333334	22.0231268801671	28.0156689829155	1.2777864494326974	0.10604023597504611
0.8166666666670608	3.7191666666666605	22.0258421404935	28.0178407576381	1.2776596134896054	0.10604366380788167
0.8333333333330302	3.7175	22.028513068486	28.0199733831497	1.2775340757533307	0.10604705897372778
0.8500000000000227	3.71583333333333	22.031140385380397	28.022067496139	1.2774098149902446	0.10605042195400999
0.8666666666670153	3.71416666666667	22.030395954664602	26.6528121812832	0.9848925801750583	0.0574
0.8833333333329847	3.7125	22.0263413475349	26.645910826444602	0.9850206472893694	0.0574
0.8999999999999773	3.7108333333333396	22.0223493860157	26.642084882513398	0.9850699844913028	0.0574
0.9166666666669698	3.70916666666667	22.0184098954484	26.6383065113627	0.9851181036175667	0.0574
